성별,구매일자,대분류코드,구매금액
M,20150301,9,224370
M,20150301,10,192110
M,20150301,11,375070
M,20150301,12,580370
M,20150301,13,586890
M,20150301,14,250590
M,20150301,15,849220
M,20150301,16,822390
M,20150301,17,576710
M,20150302,1,1124713
M,20150302,2,477515
M,20150302,3,1141164
M,20150302,4,554241
M,20150302,5,1949725
M,20150302,6,274920
M,20150302,7,804260
M,20150302,8,337740
M,20150302,9,134220
M,20150302,10,163380
M,20150302,11,555890
M,20150302,12,529660
M,20150302,13,730360
M,20150302,14,236960
M,20150302,15,905500
M,20150302,16,1019390
M,20150302,17,815910
M,20150303,1,880597
M,20150303,2,567320
M,20150303,3,1368495
M,20150303,4,451013
M,20150303,5,3548237
M,20150303,6,386344
M,20150303,7,743080
M,20150303,8,334630
M,20150303,9,155420
M,20150303,10,216460
M,20150303,11,411330
M,20150303,12,555650
M,20150303,13,642040
M,20150303,14,274690
M,20150303,15,762663
M,20150303,16,737220
M,20150303,17,549170
M,20150304,1,2264244
M,20150304,2,2096110
M,20150304,3,2330630
M,20150304,4,1116273
M,20150304,5,1156491
M,20150304,6,393016
M,20150304,7,898690
M,20150304,8,365430
M,20150304,9,321180
M,20150304,10,332370
M,20150304,11,625160
M,20150304,12,592490
M,20150304,13,1415970
M,20150304,14,645860
M,20150304,15,5344420
M,20150304,16,3201300
M,20150304,17,741320
M,20150305,1,1670110
M,20150305,2,970660
M,20150305,3,1465109
M,20150305,4,657431
M,20150305,5,1249904
M,20150305,6,424534
M,20150305,7,865340
M,20150305,8,359250
M,20150305,9,452250
M,20150305,10,530100
M,20150305,11,663560
M,20150305,12,762600
M,20150305,13,49318220
M,20150305,14,476430
M,20150305,15,1251421
M,20150305,16,2263730
M,20150305,17,834850
M,20150306,1,941419
M,20150306,2,174580
M,20150306,3,962508
M,20150306,4,420040
M,20150306,5,990895
M,20150306,6,327200
M,20150306,7,737250
M,20150306,8,231520
M,20150306,9,187050
M,20150306,10,313720
M,20150306,11,432270
M,20150306,12,668180
M,20150306,13,517420
M,20150306,14,245550
M,20150306,15,1010720
M,20150306,16,545930
M,20150306,17,545590
M,20150307,1,1678383
M,20150307,2,207490
M,20150307,3,1329186
M,20150307,4,534980
M,20150307,5,1235097
M,20150307,6,306420
M,20150307,7,1021880
M,20150307,8,372710
M,20150307,9,266410
M,20150307,10,213610
M,20150307,11,664500
M,20150307,12,889190
M,20150307,13,688200
M,20150307,14,230270
M,20150307,15,1176330
M,20150307,16,883350
M,20150307,17,609370
M,20150308,1,198872
M,20150308,2,149590
M,20150308,3,189251
M,20150308,4,139600
M,20150308,5,101060
M,20150308,6,59700
M,20150308,7,129260
M,20150308,8,62990
M,20150308,9,27030
M,20150308,10,38720
M,20150308,11,105900
M,20150308,12,110500
M,20150308,13,142400
M,20150308,14,55440
M,20150308,15,168440
M,20150308,16,237090
M,20150308,17,91440
M,20150309,1,1033944
M,20150309,2,860130
M,20150309,3,1537330
M,20150309,4,636039
M,20150309,5,1230378
M,20150309,6,325528
M,20150309,7,1103060
M,20150309,8,485420
M,20150309,9,263770
M,20150309,10,307250
M,20150309,11,598770
M,20150309,12,464300
M,20150309,13,716130
M,20150309,14,505710
M,20150309,15,1103680
M,20150309,16,656630
M,20150309,17,409970
M,20150310,1,1062143
M,20150310,2,164290
M,20150310,3,1013189
M,20150310,4,480495
M,20150310,5,1662990
M,20150310,6,262370
M,20150310,7,723610
M,20150310,8,287000
M,20150310,9,171110
M,20150310,10,148840
M,20150310,11,494520
M,20150310,12,680380
M,20150310,13,660660
M,20150310,14,316740
M,20150310,15,872000
M,20150310,16,616480
M,20150310,17,438170
M,20150311,1,1137305
M,20150311,2,513140
M,20150311,3,1256344
M,20150311,4,444730
M,20150311,5,1287945
M,20150311,6,354554
M,20150311,7,874780
M,20150311,8,348700
M,20150311,9,164700
M,20150311,10,280960
M,20150311,11,431500
M,20150311,12,413030
M,20150311,13,681590
M,20150311,14,285790
M,20150311,15,1338680
M,20150311,16,617300
M,20150311,17,412690
M,20150312,1,1087631
M,20150312,2,232370
M,20150312,3,1127097
M,20150312,4,486589
M,20150312,5,984174
M,20150312,6,324940
M,20150312,7,791290
M,20150312,8,285360
M,20150312,9,182760
M,20150312,10,263440
M,20150312,11,442960
M,20150312,12,507050
M,20150312,13,773850
M,20150312,14,376400
M,20150312,15,1364450
M,20150312,16,565260
M,20150312,17,493580
M,20150313,1,835567
M,20150313,2,304180
M,20150313,3,2555237
M,20150313,4,737356
M,20150313,5,1143612
M,20150313,6,247530
M,20150313,7,681440
M,20150313,8,266140
M,20150313,9,201250
M,20150313,10,197760
M,20150313,11,525510
M,20150313,12,679570
M,20150313,13,597280
M,20150313,14,286390
M,20150313,15,3233190
M,20150313,16,644180
M,20150313,17,588570
M,20150314,1,1644230
M,20150314,2,558500
M,20150314,3,1044756
M,20150314,4,1037234
M,20150314,5,1653441
M,20150314,6,290790
M,20150314,7,818940
M,20150314,8,338750
M,20150314,9,231530
M,20150314,10,311060
M,20150314,11,607320
M,20150314,12,1000360
M,20150314,13,743200
M,20150314,14,233030
M,20150314,15,3104250
M,20150314,16,5855450
M,20150314,17,760590
M,20150315,1,969220
M,20150315,2,345480
M,20150315,3,1058062
M,20150315,4,501986
M,20150315,5,1169008
M,20150315,6,241450
M,20150315,7,678970
M,20150315,8,281100
M,20150315,9,207590
M,20150315,10,198020
M,20150315,11,690340
M,20150315,12,629550
M,20150315,13,613610
M,20150315,14,342680
M,20150315,15,812250
M,20150315,16,523540
M,20150315,17,521640
M,20150316,1,1063536
M,20150316,2,423030
M,20150316,3,1384281
M,20150316,4,522985
M,20150316,5,1282731
M,20150316,6,287030
M,20150316,7,906900
M,20150316,8,382960
M,20150316,9,172050
M,20150316,10,259830
M,20150316,11,506130
M,20150316,12,535030
M,20150316,13,654660
M,20150316,14,353330
M,20150316,15,1107070
M,20150316,16,582870
M,20150316,17,526030
M,20150317,1,979191
M,20150317,2,480820
M,20150317,3,1174080
M,20150317,4,319322
M,20150317,5,946051
M,20150317,6,334105
M,20150317,7,755430
M,20150317,8,334670
M,20150317,9,159000
M,20150317,10,173760
M,20150317,11,583110
M,20150317,12,563230
M,20150317,13,707630
M,20150317,14,286420
M,20150317,15,1080810
M,20150317,16,544040
M,20150317,17,427360
M,20150318,1,1391675
M,20150318,2,389530
M,20150318,3,1581737
M,20150318,4,665710
M,20150318,5,1208453
M,20150318,6,353860
M,20150318,7,715140
M,20150318,8,376220
M,20150318,9,169750
M,20150318,10,388200
M,20150318,11,519670
M,20150318,12,625400
M,20150318,13,827250
M,20150318,14,303440
M,20150318,15,1044310
M,20150318,16,641690
M,20150318,17,216060
M,20150319,1,1079096
M,20150319,2,503130
M,20150319,3,1332412
M,20150319,4,293665
M,20150319,5,807534
M,20150319,6,333673
M,20150319,7,694310
M,20150319,8,330540
M,20150319,9,235600
M,20150319,10,263360
M,20150319,11,409760
M,20150319,12,569030
M,20150319,13,599260
M,20150319,14,263500
M,20150319,15,4453060
M,20150319,16,608470
M,20150319,17,387190
M,20150320,1,1435094
M,20150320,2,311720
M,20150320,3,1357187
M,20150320,4,608921
M,20150320,5,1266049
M,20150320,6,349560
M,20150320,7,826660
M,20150320,8,381670
M,20150320,9,215290
M,20150320,10,258730
M,20150320,11,673520
M,20150320,12,913400
M,20150320,13,743930
M,20150320,14,336480
M,20150320,15,3817450
M,20150320,16,639130
M,20150320,17,509240
M,20150321,1,1657330
M,20150321,2,387460
M,20150321,3,1396803
M,20150321,4,782363
M,20150321,5,1785823
M,20150321,6,472350
M,20150321,7,1033350
M,20150321,8,385940
M,20150321,9,339170
M,20150321,10,314360
M,20150321,11,722610
M,20150321,12,1171470
M,20150321,13,1112180
M,20150321,14,282020
M,20150321,15,2986550
M,20150321,16,791850
M,20150321,17,580860
M,20150322,1,230860
M,20150322,2,81790
M,20150322,3,265105
M,20150322,4,116841
M,20150322,5,346504
M,20150322,6,102320
M,20150322,7,143260
M,20150322,8,93210
M,20150322,9,56850
M,20150322,10,67420
M,20150322,11,94480
M,20150322,12,79550
M,20150322,13,130400
M,20150322,14,92230
M,20150322,15,177300
M,20150322,16,149350
M,20150322,17,202520
M,20150323,1,1172415
M,20150323,2,592760
M,20150323,3,1657117
M,20150323,4,401015
M,20150323,5,1391972
M,20150323,6,348650
M,20150323,7,1018560
M,20150323,8,407900
M,20150323,9,198050
M,20150323,10,296720
M,20150323,11,541520
M,20150323,12,513260
M,20150323,13,786510
M,20150323,14,396220
M,20150323,15,2893230
M,20150323,16,758370
M,20150323,17,414340
M,20150324,1,1019627
M,20150324,2,483770
M,20150324,3,1263991
M,20150324,4,499908
M,20150324,5,793467
M,20150324,6,280192
M,20150324,7,770190
M,20150324,8,296630
M,20150324,9,180950
M,20150324,10,257810
M,20150324,11,578560
M,20150324,12,660920
M,20150324,13,704350
M,20150324,14,352150
M,20150324,15,2820390
M,20150324,16,622200
M,20150324,17,291360
M,20150325,1,1724530
M,20150325,2,184220
M,20150325,3,1203500
M,20150325,4,656880
M,20150325,5,1042094
M,20150325,6,496590
M,20150325,7,957210
M,20150325,8,334470
M,20150325,9,221730
M,20150325,10,296340
M,20150325,11,574910
M,20150325,12,703880
M,20150325,13,830930
M,20150325,14,241290
M,20150325,15,1192850
M,20150325,16,674320
M,20150325,17,344010
M,20150326,1,1374198
M,20150326,2,433830
M,20150326,3,1039871
M,20150326,4,423864
M,20150326,5,1350473
M,20150326,6,423450
M,20150326,7,790010
M,20150326,8,343790
M,20150326,9,163030
M,20150326,10,253260
M,20150326,11,506910
M,20150326,12,496530
M,20150326,13,915900
M,20150326,14,391930
M,20150326,15,1123290
M,20150326,16,798260
M,20150326,17,420090
M,20150327,1,1454217
M,20150327,2,257050
M,20150327,3,1183489
M,20150327,4,421586
M,20150327,5,1310280
M,20150327,6,413667
M,20150327,7,879560
M,20150327,8,487900
M,20150327,9,291510
M,20150327,10,344080
M,20150327,11,665560
M,20150327,12,950300
M,20150327,13,766740
M,20150327,14,393850
M,20150327,15,1275770
M,20150327,16,688190
M,20150327,17,549260
M,20150328,1,1491953
M,20150328,2,209300
M,20150328,3,1261452
M,20150328,4,505925
M,20150328,5,1290536
M,20150328,6,471100
M,20150328,7,667260
M,20150328,8,280900
M,20150328,9,227460
M,20150328,10,272630
M,20150328,11,587870
M,20150328,12,852860
M,20150328,13,815110
M,20150328,14,272920
M,20150328,15,1130954
M,20150328,16,946460
M,20150328,17,482060
M,20150329,1,1205197
M,20150329,2,211240
M,20150329,3,1189145
M,20150329,4,404366
M,20150329,5,1162529
M,20150329,6,420700
M,20150329,7,688710
M,20150329,8,257510
M,20150329,9,309910
M,20150329,10,182020
M,20150329,11,532800
M,20150329,12,569160
M,20150329,13,660130
M,20150329,14,374790
M,20150329,15,1019170
M,20150329,16,608280
M,20150329,17,659310
M,20150330,1,1266854
M,20150330,2,367330
M,20150330,3,1194835
M,20150330,4,477469
M,20150330,5,902120
M,20150330,6,340850
M,20150330,7,966320
M,20150330,8,316790
M,20150330,9,225740
M,20150330,10,229750
M,20150330,11,622230
M,20150330,12,701180
M,20150330,13,42752500
M,20150330,14,285660
M,20150330,15,829220
M,20150330,16,745870
M,20150330,17,493270
M,20150331,1,947492
M,20150331,2,479770
M,20150331,3,1201541
M,20150331,4,292931
M,20150331,5,580197
M,20150331,6,390344
M,20150331,7,712560
M,20150331,8,296940
M,20150331,9,208120
M,20150331,10,340400
M,20150331,11,508950
M,20150331,12,614990
M,20150331,13,564180
M,20150331,14,386860
M,20150331,15,844950
M,20150331,16,607950
M,20150331,17,397090
M,20150401,1,2196001
M,20150401,2,1927690
M,20150401,3,1816149
M,20150401,4,802982
M,20150401,5,1428234
M,20150401,6,315600
M,20150401,7,1050870
M,20150401,8,450360
M,20150401,9,513980
M,20150401,10,386490
M,20150401,11,707840
M,20150401,12,635010
M,20150401,13,2936840
M,20150401,14,539270
M,20150401,15,1573140
M,20150401,16,2073420
M,20150401,17,758600
M,20150402,1,2031254
M,20150402,2,1393100
M,20150402,3,1660650
M,20150402,4,898855
M,20150402,5,2297694
M,20150402,6,317450
M,20150402,7,884820
M,20150402,8,379970
M,20150402,9,395090
M,20150402,10,329550
M,20150402,11,828690
M,20150402,12,661920
M,20150402,13,3220070
M,20150402,14,484040
M,20150402,15,9761610
M,20150402,16,2255240
M,20150402,17,515790
M,20150403,1,941414
M,20150403,2,186560
M,20150403,3,1053305
M,20150403,4,680275
M,20150403,5,1312726
M,20150403,6,370564
M,20150403,7,712040
M,20150403,8,330290
M,20150403,9,202700
M,20150403,10,255030
M,20150403,11,668610
M,20150403,12,719470
M,20150403,13,723150
M,20150403,14,280320
M,20150403,15,1107300
M,20150403,16,605670
M,20150403,17,671540
M,20150404,1,1205975
M,20150404,2,343900
M,20150404,3,994202
M,20150404,4,619247
M,20150404,5,1132406
M,20150404,6,283740
M,20150404,7,640890
M,20150404,8,500440
M,20150404,9,177140
M,20150404,10,219190
M,20150404,11,498570
M,20150404,12,623200
M,20150404,13,670730
M,20150404,14,274230
M,20150404,15,950010
M,20150404,16,501790
M,20150404,17,350490
M,20150405,1,847457
M,20150405,2,304020
M,20150405,3,870365
M,20150405,4,246717
M,20150405,5,873251
M,20150405,6,299810
M,20150405,7,616310
M,20150405,8,317660
M,20150405,9,198070
M,20150405,10,133310
M,20150405,11,424230
M,20150405,12,681920
M,20150405,13,521800
M,20150405,14,245490
M,20150405,15,854720
M,20150405,16,440990
M,20150405,17,396030
M,20150406,1,987633
M,20150406,2,307950
M,20150406,3,1163242
M,20150406,4,548706
M,20150406,5,865114
M,20150406,6,358198
M,20150406,7,790650
M,20150406,8,390330
M,20150406,9,186170
M,20150406,10,231940
M,20150406,11,621540
M,20150406,12,635880
M,20150406,13,875190
M,20150406,14,241210
M,20150406,15,1022020
M,20150406,16,595160
M,20150406,17,349240
M,20150407,1,1249203
M,20150407,2,274860
M,20150407,3,1206993
M,20150407,4,308694
M,20150407,5,1478694
M,20150407,6,346586
M,20150407,7,789490
M,20150407,8,370120
M,20150407,9,181970
M,20150407,10,274110
M,20150407,11,527710
M,20150407,12,597470
M,20150407,13,662470
M,20150407,14,387540
M,20150407,15,1087570
M,20150407,16,375750
M,20150407,17,413310
M,20150408,1,1483435
M,20150408,2,1545920
M,20150408,3,1054753
M,20150408,4,635264
M,20150408,5,982028
M,20150408,6,252310
M,20150408,7,865760
M,20150408,8,317900
M,20150408,9,183040
M,20150408,10,338120
M,20150408,11,525370
M,20150408,12,662950
M,20150408,13,970620
M,20150408,14,325500
M,20150408,15,1171960
M,20150408,16,945420
M,20150408,17,377910
M,20150409,1,1323842
M,20150409,2,1575890
M,20150409,3,1254719
M,20150409,4,637584
M,20150409,5,876167
M,20150409,6,253090
M,20150409,7,676990
M,20150409,8,366270
M,20150409,9,242660
M,20150409,10,218440
M,20150409,11,477440
M,20150409,12,589900
M,20150409,13,916050
M,20150409,14,470050
M,20150409,15,987130
M,20150409,16,863490
M,20150409,17,406820
M,20150410,1,1601185
M,20150410,2,1203160
M,20150410,3,973445
M,20150410,4,644612
M,20150410,5,1762094
M,20150410,6,323100
M,20150410,7,827470
M,20150410,8,288010
M,20150410,9,198130
M,20150410,10,408870
M,20150410,11,752890
M,20150410,12,757170
M,20150410,13,861160
M,20150410,14,344260
M,20150410,15,1344830
M,20150410,16,1269680
M,20150410,17,296740
M,20150411,1,2033938
M,20150411,2,1257710
M,20150411,3,1427612
M,20150411,4,915877
M,20150411,5,2074497
M,20150411,6,415605
M,20150411,7,822950
M,20150411,8,339020
M,20150411,9,321870
M,20150411,10,353870
M,20150411,11,783310
M,20150411,12,969810
M,20150411,13,5324400
M,20150411,14,280820
M,20150411,15,1586880
M,20150411,16,833380
M,20150411,17,451320
M,20150412,1,246721
M,20150412,2,33900
M,20150412,3,216172
M,20150412,4,60754
M,20150412,5,269388
M,20150412,6,96550
M,20150412,7,140580
M,20150412,8,78910
M,20150412,9,60020
M,20150412,10,60630
M,20150412,11,118840
M,20150412,12,189950
M,20150412,13,142080
M,20150412,14,76530
M,20150412,15,240330
M,20150412,16,139480
M,20150412,17,122110
M,20150413,1,1598687
M,20150413,2,1016650
M,20150413,3,1366095
M,20150413,4,618629
M,20150413,5,1138985
M,20150413,6,368750
M,20150413,7,1162650
M,20150413,8,573590
M,20150413,9,233910
M,20150413,10,273880
M,20150413,11,587490
M,20150413,12,547280
M,20150413,13,847860
M,20150413,14,478640
M,20150413,15,1311820
M,20150413,16,1295020
M,20150413,17,467020
M,20150414,1,1035480
M,20150414,2,512230
M,20150414,3,1310642
M,20150414,4,348957
M,20150414,5,1211555
M,20150414,6,317291
M,20150414,7,762750
M,20150414,8,410270
M,20150414,9,176050
M,20150414,10,253290
M,20150414,11,508600
M,20150414,12,560670
M,20150414,13,698730
M,20150414,14,516770
M,20150414,15,963970
M,20150414,16,561700
M,20150414,17,489840
M,20150415,1,1344005
M,20150415,2,790350
M,20150415,3,1458421
M,20150415,4,501537
M,20150415,5,2028323
M,20150415,6,355662
M,20150415,7,866580
M,20150415,8,282170
M,20150415,9,122800
M,20150415,10,227150
M,20150415,11,597090
M,20150415,12,596970
M,20150415,13,657220
M,20150415,14,280770
M,20150415,15,1117350
M,20150415,16,651620
M,20150415,17,580970
M,20150416,1,1160683
M,20150416,2,421760
M,20150416,3,1260439
M,20150416,4,419207
M,20150416,5,909137
M,20150416,6,191970
M,20150416,7,840000
M,20150416,8,545750
M,20150416,9,196760
M,20150416,10,238850
M,20150416,11,538810
M,20150416,12,538420
M,20150416,13,728100
M,20150416,14,294180
M,20150416,15,997700
M,20150416,16,659890
M,20150416,17,502310
M,20150417,1,1116079
M,20150417,2,184350
M,20150417,3,1148197
M,20150417,4,474570
M,20150417,5,796889
M,20150417,6,331350
M,20150417,7,799710
M,20150417,8,281710
M,20150417,9,215120
M,20150417,10,223680
M,20150417,11,623750
M,20150417,12,688790
M,20150417,13,740370
M,20150417,14,179940
M,20150417,15,1193830
M,20150417,16,595220
M,20150417,17,515700
M,20150418,1,1140912
M,20150418,2,430670
M,20150418,3,976320
M,20150418,4,1377900
M,20150418,5,1725290
M,20150418,6,271136
M,20150418,7,684630
M,20150418,8,253190
M,20150418,9,323040
M,20150418,10,250960
M,20150418,11,782380
M,20150418,12,784920
M,20150418,13,6716950
M,20150418,14,420740
M,20150418,15,883250
M,20150418,16,770230
M,20150418,17,723910
M,20150419,1,970399
M,20150419,2,259170
M,20150419,3,1021978
M,20150419,4,790077
M,20150419,5,1100212
M,20150419,6,294820
M,20150419,7,615410
M,20150419,8,302160
